geo,sector,year,elec_carb_int_inp,elec_gen_GWh_inp,elec_value_inp,emis_int_inp,emissions_MtCo2_inp,ind_val_add_2019_bln_inp,ind_val_add_2019bln_inp,ind_val_add_nom_bln_inp,pcap_emis_int_inp,pop_inp,rba_inflator_inp,resi_emis_int_inp
QLD,"Electricity generation, Gas, Water & Waste Services",2039,,,,,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2040,,,,,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2041,,,,,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2042,,,,,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2043,,,,,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2044,,,,,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2045,,,,,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2046,,,,,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2047,,,,,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2048,,,,,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2049,,,,,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2050,,,,,,,,,,,,
QLD,LULUCF,1990,,,,,,,,,,,,
QLD,LULUCF,2005,,,,,66.093,,,,,,,
QLD,LULUCF,2006,,,,,,,,,,,,
QLD,LULUCF,2007,,,,,,,,,,,,
QLD,LULUCF,2008,,,,,,,,,,,,
QLD,LULUCF,2009,,,,,45.353269999999995,,,,,,,
QLD,LULUCF,2010,,,,,48.38607,,,,,,,
QLD,LULUCF,2011,,,,,36.5934,,,,,,,
QLD,LULUCF,2012,,,,,34.81993,,,,,,,
QLD,LULUCF,2013,,,,,32.276540000000004,,,,,,,
QLD,LULUCF,2014,,,,,30.704369999999997,,,,,,,
QLD,LULUCF,2015,,,,,24.81518,,,,,,,
QLD,LULUCF,2016,,,,,19.84804,,,,,,,
QLD,LULUCF,2017,,,,,21.44528,,,,,,,
QLD,LULUCF,2018,,,,,22.80255,,,,,,,
QLD,LULUCF,2019,,,,,,,,,,,,
QLD,LULUCF,2020,,,,,,,,,,,,
QLD,LULUCF,2021,,,,,,,,,,,,
QLD,LULUCF,2022,,,,,,,,,,,,
QLD,LULUCF,2023,,,,,,,,,,,,
QLD,LULUCF,2024,,,,,,,,,,,,
QLD,LULUCF,2025,,,,,,,,,,,,
QLD,LULUCF,2026,,,,,,,,,,,,
QLD,LULUCF,2027,,,,,,,,,,,,
QLD,LULUCF,2028,,,,,,,,,,,,
QLD,LULUCF,2029,,,,,,,,,,,,
QLD,LULUCF,2030,,,,,,,,,,,,
QLD,LULUCF,2031,,,,,,,,,,,,
QLD,LULUCF,2032,,,,,,,,,,,,
QLD,LULUCF,2033,,,,,,,,,,,,
QLD,LULUCF,2034,,,,,,,,,,,,
QLD,LULUCF,2035,,,,,,,,,,,,
QLD,LULUCF,2036,,,,,,,,,,,,
QLD,LULUCF,2037,,,,,,,,,,,,
QLD,LULUCF,2038,,,,,,,,,,,,
QLD,LULUCF,2039,,,,,,,,,,,,
QLD,LULUCF,2040,,,,,,,,,,,,
QLD,LULUCF,2041,,,,,,,,,,,,
QLD,LULUCF,2042,,,,,,,,,,,,
QLD,LULUCF,2043,,,,,,,,,,,,
QLD,LULUCF,2044,,,,,,,,,,,,
QLD,LULUCF,2045,,,,,,,,,,,,
QLD,LULUCF,2046,,,,,,,,,,,,
QLD,LULUCF,2047,,,,,,,,,,,,
QLD,LULUCF,2048,,,,,,,,,,,,
QLD,LULUCF,2049,,,,,,,,,,,,
QLD,LULUCF,2050,,,,,,,,,,,,
QLD,Manufacturing,1990,,,,,,,,,,,,
QLD,Manufacturing,2005,,,,,13.981,,,,,,,
QLD,Manufacturing,2006,,,,,,,,,,,,
QLD,Manufacturing,2007,,,,,,,,,,,,
QLD,Manufacturing,2008,,,,,,,,,,,,
QLD,Manufacturing,2009,,,,0.6159893761746876,14.240350000000001,23.117849999999997,,18795.0,,,,
QLD,Manufacturing,2010,,,,0.63480895678522,14.60046,22.99977,,18699.0,,,,
QLD,Manufacturing,2011,,,,0.6006358289822057,14.182030000000001,23.611695,,19196.5,,,,
QLD,Manufacturing,2012,,,,0.5821121623611032,14.037139999999999,24.114150000000002,,19605.0,,,,
QLD,Manufacturing,2013,,,,0.589986475518442,14.182030000000001,24.03789,,19543.0,,,,
QLD,Manufacturing,2014,,,,0.6172973580397575,14.88674,24.115994999999998,,19606.5,,,,
QLD,Manufacturing,2015,,,,0.6085599051593246,14.80964,24.335549999999998,,19785.0,,,,
QLD,Manufacturing,2016,,,,0.5454614345692441,13.38816,24.54465,,19955.0,,,,
QLD,Manufacturing,2017,,,,0.474931623799935,12.02155,25.31217,,20579.0,,,,
QLD,Manufacturing,2018,,,,0.605032065072633,13.28841,21.963150000000002,,21532.5,,,,
QLD,Manufacturing,2019,,,,,,,,,,,,
QLD,Manufacturing,2020,,,,,,,,,,,,
QLD,Manufacturing,2021,,,,,,,,,,,,
QLD,Manufacturing,2022,,,,,,,,,,,,
QLD,Manufacturing,2023,,,,,,,,,,,,
QLD,Manufacturing,2024,,,,,,,,,,,,
QLD,Manufacturing,2025,,,,,,,,,,,,
QLD,Manufacturing,2026,,,,,,,,,,,,
QLD,Manufacturing,2027,,,,,,,,,,,,
QLD,Manufacturing,2028,,,,,,,,,,,,
QLD,Manufacturing,2029,,,,,,,,,,,,
QLD,Manufacturing,2030,,,,,,,,,,,,
QLD,Manufacturing,2031,,,,,,,,,,,,
QLD,Manufacturing,2032,,,,,,,,,,,,
QLD,Manufacturing,2033,,,,,,,,,,,,
QLD,Manufacturing,2034,,,,,,,,,,,,
QLD,Manufacturing,2035,,,,,,,,,,,,
QLD,Manufacturing,2036,,,,,,,,,,,,
QLD,Manufacturing,2037,,,,,,,,,,,,
QLD,Manufacturing,2038,,,,,,,,,,,,
QLD,Manufacturing,2039,,,,,,,,,,,,
QLD,Manufacturing,2040,,,,,,,,,,,,
QLD,Manufacturing,2041,,,,,,,,,,,,
QLD,Manufacturing,2042,,,,,,,,,,,,
QLD,Manufacturing,2043,,,,,,,,,,,,
QLD,Manufacturing,2044,,,,,,,,,,,,
QLD,Manufacturing,2045,,,,,,,,,,,,
QLD,Manufacturing,2046,,,,,,,,,,,,
QLD,Manufacturing,2047,,,,,,,,,,,,
QLD,Manufacturing,2048,,,,,,,,,,,,
QLD,Manufacturing,2049,,,,,,,,,,,,
QLD,Manufacturing,2050,,,,,,,,,,,,
QLD,Mining,1990,,,,,,,,,,,,
QLD,Mining,2005,,,,,13.461,,,,,,,
QLD,Mining,2006,,,,,,,,,,,,
QLD,Mining,2007,,,,,,,,,,,,
QLD,Mining,2008,,,,,,,,,,,,
QLD,Mining,2009,,,,0.46017548053869334,15.04272,32.689095,,26576.5,,,,
QLD,Mining,2010,,,,0.6553164521161742,17.0304,25.988055,,21128.5,,,,
QLD,Mining,2011,,,,0.5713795888310333,16.24761,28.435755,,23118.5,,,,
QLD,Mining,2012,,,,0.7256642956422206,18.19498,25.07355,,20385.0,,,,
QLD,Mining,2013,,,,0.7367227565192551,16.24761,22.053900000000002,,17930.0,,,,
QLD,Mining,2014,,,,0.8709455886938148,19.51145,22.402605,,18213.5,,,,
QLD,Mining,2015,,,,0.9797662704832725,22.54645,23.01207,,18709.0,,,,
QLD,Mining,2016,,,,0.8034184672646081,25.73878,32.03658,,26046.0,,,,
QLD,Mining,2017,,,,0.6036531596911513,27.786330000000003,46.03029,,37423.0,,,,
QLD,Mining,2018,,,,0.6621843181407358,30.29531,45.750569999999996,,44853.5,,,,
QLD,Mining,2019,,,,,,,,,,,,
QLD,Mining,2020,,,,,,,,,,,,
QLD,Mining,2021,,,,,,,,,,,,
QLD,Mining,2022,,,,,,,,,,,,
QLD,Mining,2023,,,,,,,,,,,,
QLD,Mining,2024,,,,,,,,,,,,
QLD,Mining,2025,,,,,,,,,,,,
QLD,Mining,2026,,,,,,,,,,,,
QLD,Mining,2027,,,,,,,,,,,,
QLD,Mining,2028,,,,,,,,,,,,
QLD,Mining,2029,,,,,,,,,,,,
QLD,Mining,2030,,,,,,,,,,,,
QLD,Mining,2031,,,,,,,,,,,,
QLD,Mining,2032,,,,,,,,,,,,
QLD,Mining,2033,,,,,,,,,,,,
QLD,Mining,2034,,,,,,,,,,,,
QLD,Mining,2035,,,,,,,,,,,,
QLD,Mining,2036,,,,,,,,,,,,
QLD,Mining,2037,,,,,,,,,,,,
QLD,Mining,2038,,,,,,,,,,,,
QLD,Mining,2039,,,,,,,,,,,,
QLD,Mining,2040,,,,,,,,,,,,
QLD,Mining,2041,,,,,,,,,,,,
QLD,Mining,2042,,,,,,,,,,,,
QLD,Mining,2043,,,,,,,,,,,,
QLD,Mining,2044,,,,,,,,,,,,
QLD,Mining,2045,,,,,,,,,,,,
QLD,Mining,2046,,,,,,,,,,,,
QLD,Mining,2047,,,,,,,,,,,,
QLD,Mining,2048,,,,,,,,,,,,
QLD,Mining,2049,,,,,,,,,,,,
QLD,Mining,2050,,,,,,,,,,,,
QLD,Overall,1990,,,,,,,,,,,,
QLD,Overall,2005,,,,,,,,,,,,
QLD,Overall,2006,,,,,,,,,,,,
QLD,Overall,2007,,,,,,,,,,,,
QLD,Overall,2008,,,,,,,,,,,,
QLD,Overall,2009,,,,,,,,,40.00033265792994,4.328771,1.23,2.6712362469624753
QLD,Overall,2010,,,,,,,,,39.896448011507594,4.404744,1.2,2.6264659194722784
QLD,Overall,2011,,,,,,,,,36.435695493500006,4.476778,1.16,2.595440292102936
QLD,Overall,2012,,,,,,,,,36.265128252384116,4.568687,1.14,2.6248438555760116
QLD,Overall,2013,,,,,,,,,34.14598317065077,4.652824,1.11,2.4972382363914902
QLD,Overall,2014,,,,,,,,,33.496801565708324,4.719653,1.09,2.5744435025202064
QLD,Overall,2015,,,,,,,,,33.303708150295165,4.777692,1.07,2.7257198664124855
QLD,Overall,2016,,,,,,,,,32.69304038345959,4.845152,1.06,2.7866906961845577
QLD,Overall,2017,,,,,,,,,32.9070580949807,4.928412,1.04,2.6956614016847618
QLD,Overall,2018,,,,,,,,,34.07959050846755,5.013437,1.02,2.650098126295394
QLD,Overall,2019,,,,,,,,,,5.100713,,
QLD,Overall,2020,,,,,,,,,,5.188076,,
QLD,Overall,2021,,,,,,,,,,5.275645,,
QLD,Overall,2022,,,,,,,,,,5.363276,,
QLD,Overall,2023,,,,,,,,,,5.449926,,
QLD,Overall,2024,,,,,,,,,,5.536108,,
QLD,Overall,2025,,,,,,,,,,5.621537,,
QLD,Overall,2026,,,,,,,,,,5.705729,,
QLD,Overall,2027,,,,,,,,,,5.788778,,
QLD,Overall,2028,,,,,,,,,,5.871437,,
QLD,Overall,2029,,,,,,,,,,5.953542,,
QLD,Overall,2030,,,,,,,,,,6.035035,,
QLD,Overall,2031,,,,,,,,,,6.115868,,
QLD,Overall,2032,,,,,,,,,,6.195969,,
QLD,Overall,2033,,,,,,,,,,6.275335,,
QLD,Overall,2034,,,,,,,,,,6.353975,,
QLD,Overall,2035,,,,,,,,,,6.43192,,
QLD,Overall,2036,,,,,,,,,,6.509223,,
QLD,Overall,2037,,,,,,,,,,6.585944,,
QLD,Overall,2038,,,,,,,,,,6.662145,,
QLD,Overall,2039,,,,,,,,,,6.737866,,
QLD,Overall,2040,,,,,,,,,,6.813147,,
QLD,Overall,2041,,,,,,,,,,6.888033,,
QLD,Overall,2042,,,,,,,,,,6.962545,,
QLD,Overall,2043,,,,,,,,,,7.036715,,
QLD,Overall,2044,,,,,,,,,,7.110565,,
QLD,Overall,2045,,,,,,,,,,7.184128,,
QLD,Overall,2046,,,,,,,,,,7.25744,,
QLD,Overall,2047,,,,,,,,,,7.330538,,
QLD,Overall,2048,,,,,,,,,,7.403472,,
QLD,Overall,2049,,,,,,,,,,7.476286,,
QLD,Overall,2050,,,,,,,,,,7.549025,,
QLD,Residential,1990,,,,,,,,,,,,
QLD,Residential,2005,,,,,10.932,,,,,,,
QLD,Residential,2006,,,,,,,,,,,,
QLD,Residential,2007,,,,,,,,,,,,
QLD,Residential,2008,,,,,,,,,,,,
QLD,Residential,2009,,,,,11.56317,,,,,,,
QLD,Residential,2010,,,,,11.56891,,,,,,,
QLD,Residential,2011,,,,,11.619209999999999,,,,,,,
QLD,Residential,2012,,,,,11.992090000000001,,,,,,,
QLD,Residential,2013,,,,,11.619209999999999,,,,,,,
QLD,Residential,2014,,,,,12.15048,,,,,,,
QLD,Residential,2015,,,,,13.02265,,,,,,,
QLD,Residential,2016,,,,,13.501940000000001,,,,,,,
QLD,Residential,2017,,,,,13.28533,,,,,,,
QLD,Residential,2018,,,,,13.286100000000001,,,,,,,
QLD,Residential,2019,,,,,,,,,,,,
QLD,Residential,2020,,,,,,,,,,,,
QLD,Residential,2021,,,,,,,,,,,,
QLD,Residential,2022,,,,,,,,,,,,
QLD,Residential,2023,,,,,,,,,,,,
QLD,Residential,2024,,,,,,,,,,,,
QLD,Residential,2025,,,,,,,,,,,,
QLD,Residential,2026,,,,,,,,,,,,
QLD,Residential,2027,,,,,,,,,,,,
QLD,Residential,2028,,,,,,,,,,,,
QLD,Residential,2029,,,,,,,,,,,,
QLD,Residential,2030,,,,,,,,,,,,
QLD,Residential,2031,,,,,,,,,,,,
QLD,Residential,2032,,,,,,,,,,,,
QLD,Residential,2033,,,,,,,,,,,,
QLD,Residential,2034,,,,,,,,,,,,
QLD,Residential,2035,,,,,,,,,,,,
QLD,Residential,2036,,,,,,,,,,,,
QLD,Residential,2037,,,,,,,,,,,,
QLD,Residential,2038,,,,,,,,,,,,
QLD,Residential,2039,,,,,,,,,,,,
QLD,Residential,2040,,,,,,,,,,,,
QLD,Residential,2041,,,,,,,,,,,,
QLD,Residential,2042,,,,,,,,,,,,
QLD,Residential,2043,,,,,,,,,,,,
QLD,Residential,2044,,,,,,,,,,,,
QLD,Residential,2045,,,,,,,,,,,,
QLD,Residential,2046,,,,,,,,,,,,
QLD,Residential,2047,,,,,,,,,,,,
QLD,Residential,2048,,,,,,,,,,,,
QLD,Residential,2049,,,,,,,,,,,,
QLD,Residential,2050,,,,,,,,,,,,
QLD,Services,1990,,,,,,,,,,,,
QLD,Services,2005,,,,,2.581,,,,,,,
QLD,Services,2006,,,,,,,,,,,,
QLD,Services,2007,,,,,,,,,,,,
QLD,Services,2008,,,,,,,,,,,,
QLD,Services,2009,,,,0.022784787553700968,3.25815,142.996725,,116257.5,,,,
QLD,Services,2010,,,,0.023654843207633395,3.61159,152.67866999999998,,124129.0,,,,
QLD,Services,2011,,,,0.02109845487198529,3.45958,163.973145,,133311.5,,,,
QLD,Services,2012,,,,0.03907928566465152,6.74868,172.692,,140400.0,,,,
QLD,Services,2013,,,,0.01959868908507708,3.45958,176.52098999999998,,143513.0,,,,
QLD,Services,2014,,,,0.021706065927856153,3.94949,181.953285,,147929.5,,,,
QLD,Services,2015,,,,0.020427554618829676,3.88288,190.08051,,154537.0,,,,
QLD,Services,2016,,,,0.018356003527716713,3.6536999999999997,199.046595,,161826.5,,,,
QLD,Services,2017,,,,0.018571051037392018,3.88042,208.94994,,169878.0,,,,
QLD,Services,2018,,,,0.023222914325053308,4.218649999999999,181.65894,,178097.0,,,,
QLD,Services,2019,,,,,,,,,,,,
QLD,Services,2020,,,,,,,,,,,,
QLD,Services,2021,,,,,,,,,,,,
QLD,Services,2022,,,,,,,,,,,,
QLD,Services,2023,,,,,,,,,,,,
QLD,Services,2024,,,,,,,,,,,,
QLD,Services,2025,,,,,,,,,,,,
QLD,Services,2026,,,,,,,,,,,,
QLD,Services,2027,,,,,,,,,,,,
QLD,Services,2028,,,,,,,,,,,,
QLD,Services,2029,,,,,,,,,,,,
QLD,Services,2030,,,,,,,,,,,,
QLD,Services,2031,,,,,,,,,,,,
QLD,Services,2032,,,,,,,,,,,,
QLD,Services,2033,,,,,,,,,,,,
QLD,Services,2034,,,,,,,,,,,,
QLD,Services,2035,,,,,,,,,,,,
QLD,Services,2036,,,,,,,,,,,,
QLD,Services,2037,,,,,,,,,,,,
QLD,Services,2038,,,,,,,,,,,,
QLD,Services,2039,,,,,,,,,,,,
QLD,Services,2040,,,,,,,,,,,,
QLD,Services,2041,,,,,,,,,,,,
QLD,Services,2042,,,,,,,,,,,,
QLD,Services,2043,,,,,,,,,,,,
QLD,Services,2044,,,,,,,,,,,,
QLD,Services,2045,,,,,,,,,,,,
QLD,Services,2046,,,,,,,,,,,,
QLD,Services,2047,,,,,,,,,,,,
QLD,Services,2048,,,,,,,,,,,,
QLD,Services,2049,,,,,,,,,,,,
QLD,Services,2050,,,,,,,,,,,,
SA,Agriculture,1990,,,,,6.837,,,,,,,
SA,Agriculture,2005,,,,,,,,,,,,
SA,Agriculture,2006,,,,,,,,,,,,
SA,Agriculture,2007,,,,,,,,,,,,
SA,Agriculture,2008,,,,,,,,,,,,
SA,Agriculture,2009,,,,1.2416803168457642,5.3782700000000006,4.3314449999999995,,3521.5,,,,
SA,Agriculture,2010,,,,1.0184487622680496,5.12626,5.033399999999999,,4194.5,,,,
SA,Agriculture,2011,,,,1.12419849350846,5.94004,5.283799999999999,,4555.0,,,,
SA,Agriculture,2012,,,,1.179145102549358,5.84402,4.95615,,4347.5,,,,
SA,Agriculture,2013,,,,1.1464105802852902,5.75877,5.023305000000001,,4525.5,,,,
SA,Agriculture,2014,,,,1.1720007807925044,6.00416,5.123,,4700.0,,,,
SA,Agriculture,2015,,,,1.1640664888521532,5.8024,4.9845950000000006,,4658.5,,,,
SA,Agriculture,2016,,,,1.0221091844123387,5.66041,5.5379700000000005,,5224.5,,,,
SA,Agriculture,2017,,,,1.037780504908836,6.15628,5.93216,,5704.0,,,,
SA,Agriculture,2018,,,,1.0827200714415652,5.892390000000001,5.44221,,5335.5,,,,
SA,Agriculture,2019,,,,,,,,,,,,
SA,Agriculture,2020,,,,,,,,,,,,
SA,Agriculture,2021,,,,,,,,,,,,
SA,Agriculture,2022,,,,,,,,,,,,
SA,Agriculture,2023,,,,,,,,,,,,
SA,Agriculture,2024,,,,,,,,,,,,
SA,Agriculture,2025,,,,,,,,,,,,
SA,Agriculture,2026,,,,,,,,,,,,
SA,Agriculture,2027,,,,,,,,,,,,
SA,Agriculture,2028,,,,,,,,,,,,
SA,Agriculture,2029,,,,,,,,,,,,
SA,Agriculture,2030,,,,,,,,,,,,
SA,Agriculture,2031,,,,,,,,,,,,
SA,Agriculture,2032,,,,,,,,,,,,
SA,Agriculture,2033,,,,,,,,,,,,
SA,Agriculture,2034,,,,,,,,,,,,
SA,Agriculture,2035,,,,,,,,,,,,
SA,Agriculture,2036,,,,,,,,,,,,
SA,Agriculture,2037,,,,,,,,,,,,
SA,Agriculture,2038,,,,,,,,,,,,
SA,Agriculture,2039,,,,,,,,,,,,
SA,Agriculture,2040,,,,,,,,,,,,
SA,Agriculture,2041,,,,,,,,,,,,
SA,Agriculture,2042,,,,,,,,,,,,
SA,Agriculture,2043,,,,,,,,,,,,
SA,Agriculture,2044,,,,,,,,,,,,
SA,Agriculture,2045,,,,,,,,,,,,
SA,Agriculture,2046,,,,,,,,,,,,
SA,Agriculture,2047,,,,,,,,,,,,
SA,Agriculture,2048,,,,,,,,,,,,
SA,Agriculture,2049,,,,,,,,,,,,
SA,Agriculture,2050,,,,,,,,,,,,
SA,Commercial Transport,1990,,,,,1.278,,,,,,,
SA,Commercial Transport,2005,,,,,,,,,,,,
SA,Commercial Transport,2006,,,,,,,,,,,,
SA,Commercial Transport,2007,,,,,,,,,,,,
SA,Commercial Transport,2008,,,,,,,,,,,,
SA,Commercial Transport,2009,,,,0.382201954910762,1.84306,4.822215,,3920.5,,,,
SA,Commercial Transport,2010,,,,0.37166226949388587,1.88275,5.065755,,4118.5,,,,
SA,Commercial Transport,2011,,,,0.366389582549402,1.92792,5.261939999999999,,4278.0,,,,
SA,Commercial Transport,2012,,,,0.37101863986544664,1.8982,5.116185,,4159.5,,,,
SA,Commercial Transport,2013,,,,0.3891759248502487,1.90948,4.9064700000000006,,3989.0,,,,
SA,Commercial Transport,2014,,,,0.3676697727311303,1.84127,5.007944999999999,,4071.5,,,,
SA,Commercial Transport,2015,,,,0.3640663060327101,1.8413599999999999,5.05776,,4112.0,,,,
SA,Commercial Transport,2016,,,,0.37095151403738696,1.87664,5.05899,,4113.0,,,,
SA,Commercial Transport,2017,,,,0.3783717110854062,1.94792,5.148165,,4185.5,,,,
SA,Commercial Transport,2018,,,,0.480275121986352,2.1339200000000003,4.4431199999999995,,4356.0,,,,
SA,Commercial Transport,2019,,,,,,,,,,,,
SA,Commercial Transport,2020,,,,,,,,,,,,
SA,Commercial Transport,2021,,,,,,,,,,,,
SA,Commercial Transport,2022,,,,,,,,,,,,
SA,Commercial Transport,2023,,,,,,,,,,,,
SA,Commercial Transport,2024,,,,,,,,,,,,
SA,Commercial Transport,2025,,,,,,,,,,,,
SA,Commercial Transport,2026,,,,,,,,,,,,
SA,Commercial Transport,2027,,,,,,,,,,,,
SA,Commercial Transport,2028,,,,,,,,,,,,
SA,Commercial Transport,2029,,,,,,,,,,,,
SA,Commercial Transport,2030,,,,,,,,,,,,
SA,Commercial Transport,2031,,,,,,,,,,,,
SA,Commercial Transport,2032,,,,,,,,,,,,
SA,Commercial Transport,2033,,,,,,,,,,,,
SA,Commercial Transport,2034,,,,,,,,,,,,
SA,Commercial Transport,2035,,,,,,,,,,,,
SA,Commercial Transport,2036,,,,,,,,,,,,
SA,Commercial Transport,2037,,,,,,,,,,,,
SA,Commercial Transport,2038,,,,,,,,,,,,
SA,Commercial Transport,2039,,,,,,,,,,,,
SA,Commercial Transport,2040,,,,,,,,,,,,
SA,Commercial Transport,2041,,,,,,,,,,,,
SA,Commercial Transport,2042,,,,,,,,,,,,
SA,Commercial Transport,2043,,,,,,,,,,,,
SA,Commercial Transport,2044,,,,,,,,,,,,
SA,Commercial Transport,2045,,,,,,,,,,,,
SA,Commercial Transport,2046,,,,,,,,,,,,
SA,Commercial Transport,2047,,,,,,,,,,,,
SA,Commercial Transport,2048,,,,,,,,,,,,
SA,Commercial Transport,2049,,,,,,,,,,,,
SA,Commercial Transport,2050,,,,,,,,,,,,
SA,Construction,1990,,,,,0.387,,,,,,,
SA,Construction,2005,,,,,,,,,,,,
SA,Construction,2006,,,,,,,,,,,,
SA,Construction,2007,,,,,,,,,,,,
SA,Construction,2008,,,,,,,,,,,,
SA,Construction,2009,,,,0.065116896128166,0.42701999999999996,6.557745,,5331.5,,,,
SA,Construction,2010,,,,0.06005341866916866,0.43012,7.16229,,5823.0,,,,
SA,Construction,2011,,,,0.059181292798689215,0.43199,7.299435,,5934.5,,,,
SA,Construction,2012,,,,0.058389069936636645,0.43619,7.4704049999999995,,6073.5,,,,
SA,Construction,2013,,,,0.05955775007452362,0.46752,7.84986,,6382.0,,,,
SA,Construction,2014,,,,0.06068443711439611,0.49342,8.130915,,6610.5,,,,
SA,Construction,2015,,,,0.05687887288229608,0.46657,8.202869999999999,,6669.0,,,,
SA,Construction,2016,,,,0.06445313675704505,0.5353600000000001,8.30619,,6753.0,,,,
SA,Construction,2017,,,,0.06109382229205624,0.54007,8.84001,,7187.0,,,,
SA,Construction,2018,,,,0.07985830782999442,0.638,7.98915,,7832.5,,,,
SA,Construction,2019,,,,,,,,,,,,
SA,Construction,2020,,,,,,,,,,,,
SA,Construction,2021,,,,,,,,,,,,
SA,Construction,2022,,,,,,,,,,,,
SA,Construction,2023,,,,,,,,,,,,
SA,Construction,2024,,,,,,,,,,,,
SA,Construction,2025,,,,,,,,,,,,
SA,Construction,2026,,,,,,,,,,,,
SA,Construction,2027,,,,,,,,,,,,
SA,Construction,2028,,,,,,,,,,,,
SA,Construction,2029,,,,,,,,,,,,
SA,Construction,2030,,,,,,,,,,,,
SA,Construction,2031,,,,,,,,,,,,
SA,Construction,2032,,,,,,,,,,,,
SA,Construction,2033,,,,,,,,,,,,
SA,Construction,2034,,,,,,,,,,,,
SA,Construction,2035,,,,,,,,,,,,
SA,Construction,2036,,,,,,,,,,,,
SA,Construction,2037,,,,,,,,,,,,
SA,Construction,2038,,,,,,,,,,,,
SA,Construction,2039,,,,,,,,,,,,
SA,Construction,2040,,,,,,,,,,,,
SA,Construction,2041,,,,,,,,,,,,
SA,Construction,2042,,,,,,,,,,,,
SA,Construction,2043,,,,,,,,,,,,
SA,Construction,2044,,,,,,,,,,,,
SA,Construction,2045,,,,,,,,,,,,
SA,Construction,2046,,,,,,,,,,,,
SA,Construction,2047,,,,,,,,,,,,
SA,Construction,2048,,,,,,,,,,,,
SA,Construction,2049,,,,,,,,,,,,
SA,Construction,2050,,,,,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",1990,,,,,8.087,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2005,,,,,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2006,,,,,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2007,,,,,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2008,,,,,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2009,,,,3.0513288105411527,10.31549,3.380655,,2748.5,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2010,,,,2.892325996430696,9.99141,3.454455,,2808.5,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2011,,,,2.435468674471763,8.91798,3.6617100000000002,,2977.0,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2012,,,,1.9737552158943217,7.7905500000000005,3.94707,,3209.0,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2013,,,,1.756903165574332,7.0005299999999995,3.984585,,3239.5,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2014,,,,1.5436384010467,6.20582,4.020255,,3268.5,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2015,,,,1.5508940187557734,6.41335,4.135260000000001,,3362.0,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2016,,,,1.6246662809583228,6.99219,4.303769999999999,,3499.0,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2017,,,,1.0540654717257671,4.8904,4.6395599999999995,,3772.0,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2018,,,,1.183339422725612,4.8582,4.1055,,4025.0,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2019,,,,,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2020,,,,,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2021,,,,,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2022,,,,,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2023,,,,,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2024,,,,,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2025,,,,,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2026,,,,,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2027,,,,,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2028,,,,,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2029,,,,,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2030,,,,,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2031,,,,,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2032,,,,,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2033,,,,,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2034,,,,,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2035,,,,,,,,,,,,
SA,"Electricity generation, Gas, Water & Waste Services",2036,,,,,,,,,,,,
